pais,quantidade,valor,ano,categoria
China,0,0,2000,Uvas passas
China,0,0,2001,Uvas passas
China,0,0,2002,Uvas passas
China,0,0,2003,Uvas passas
China,0,0,2004,Uvas passas
China,0,0,2005,Uvas passas
China,0,0,2006,Uvas passas
China,0,0,2007,Uvas passas
China,0,0,2008,Uvas passas
China,0,0,2009,Uvas passas
China,0,0,2010,Uvas passas
China,0,0,2011,Uvas passas
China,0,0,2012,Uvas passas
China,0,0,2013,Uvas passas
China,0,0,2014,Uvas passas
China,0,0,2015,Uvas passas
China,0,0,2016,Uvas passas
China,0,0,2017,Uvas passas
China,0,0,2018,Uvas passas
China,0,0,2019,Uvas passas
China,172000,178472,2020,Uvas passas
China,110,76,2021,Uvas passas
China,0,0,2022,Uvas passas
China,72000,111390,2023,Uvas passas
China,183000,295638,2024,Uvas passas
China Continental,0,0,1970,Uvas passas
China Continental,0,0,1971,Uvas passas
China Continental,0,0,1972,Uvas passas
China Continental,25000,5210,1973,Uvas passas
China Continental,0,0,1974,Uvas passas
China Continental,0,0,1975,Uvas passas
China Continental,0,0,1976,Uvas passas
China Continental,0,0,1977,Uvas passas
China Continental,0,0,1978,Uvas passas
China Continental,0,0,1979,Uvas passas
China Continental,0,0,1980,Uvas passas
China Continental,0,0,1981,Uvas passas
China Continental,0,0,1982,Uvas passas
China Continental,0,0,1983,Uvas passas
China Continental,0,0,1984,Uvas passas
China Continental,0,0,1985,Uvas passas
China Continental,0,0,1986,Uvas passas
China Continental,0,0,1987,Uvas passas
China Continental,0,0,1988,Uvas passas
China Continental,0,0,1989,Uvas passas
China Continental,0,0,1990,Uvas passas
China Continental,0,0,1991,Uvas passas
China Continental,0,0,1992,Uvas passas
China Continental,0,0,1993,Uvas passas
China Continental,0,0,1994,Uvas passas
China Continental,41,39,1995,Uvas passas
China Continental,0,0,1996,Uvas passas
China Continental,0,0,1997,Uvas passas
China Continental,0,0,1998,Uvas passas
China Continental,0,0,1999,Uvas passas
China Continental,0,0,2000,Uvas passas
China Continental,0,0,2001,Uvas passas
China Continental,0,0,2002,Uvas passas
China Continental,0,0,2003,Uvas passas
China Continental,0,0,2004,Uvas passas
China Continental,0,0,2005,Uvas passas
China Continental,0,0,2006,Uvas passas
China Continental,148000,250669,2007,Uvas passas
China Continental,0,0,2008,Uvas passas
China Continental,0,0,2009,Uvas passas
China Continental,19000,39520,2010,Uvas passas
China Continental,19200,51100,2011,Uvas passas
China Continental,63000,216812,2012,Uvas passas
China Continental,100027,193223,2013,Uvas passas
China Continental,98050,142328,2014,Uvas passas
China Continental,0,0,2015,Uvas passas
China Continental,0,0,2016,Uvas passas
China Continental,53000,65028,2017,Uvas passas
China Continental,224165,279253,2018,Uvas passas
China Continental,934000,1352954,2019,Uvas passas
China Continental,0,0,2020,Uvas passas
China Continental,0,0,2021,Uvas passas
China Continental,0,0,2022,Uvas passas
China Continental,0,0,2023,Uvas passas
China Continental,0,0,2024,Uvas passas
Cingapura,0,0,1970,Uvas passas
Cingapura,0,0,1971,Uvas passas
Cingapura,0,0,1972,Uvas passas
Cingapura,0,0,1973,Uvas passas
Cingapura,0,0,1974,Uvas passas
Cingapura,0,0,1975,Uvas passas
Cingapura,0,0,1976,Uvas passas
Cingapura,0,0,1977,Uvas passas
Cingapura,0,0,1978,Uvas passas
Cingapura,0,0,1979,Uvas passas
Cingapura,0,0,1980,Uvas passas
Cingapura,0,0,1981,Uvas passas
Cingapura,0,0,1982,Uvas passas
Cingapura,0,0,1983,Uvas passas
Cingapura,0,0,1984,Uvas passas
Cingapura,0,0,1985,Uvas passas
Cingapura,0,0,1986,Uvas passas
Cingapura,0,0,1987,Uvas passas
Cingapura,0,0,1988,Uvas passas
Cingapura,0,0,1989,Uvas passas
Cingapura,0,0,1990,Uvas passas
Cingapura,0,0,1991,Uvas passas
Cingapura,0,0,1992,Uvas passas
Cingapura,0,0,1993,Uvas passas
Cingapura,0,0,1994,Uvas passas
Cingapura,0,0,1995,Uvas passas
Cingapura,0,0,1996,Uvas passas
Cingapura,0,0,1997,Uvas passas
Cingapura,0,0,1998,Uvas passas
Cingapura,0,0,1999,Uvas passas
Cingapura,0,0,2000,Uvas passas
Cingapura,0,0,2001,Uvas passas
Cingapura,0,0,2002,Uvas passas
Cingapura,0,0,2003,Uvas passas
Cingapura,0,0,2004,Uvas passas
Cingapura,0,0,2005,Uvas passas
Cingapura,0,0,2006,Uvas passas
Cingapura,0,0,2007,Uvas passas
Cingapura,0,0,2008,Uvas passas
Cingapura,0,0,2009,Uvas passas
Cingapura,0,0,2010,Uvas passas
Cingapura,38150,97572,2011,Uvas passas
Cingapura,0,0,2012,Uvas passas
Cingapura,40000,77213,2013,Uvas passas
Cingapura,0,0,2014,Uvas passas
Cingapura,0,0,2015,Uvas passas
Cingapura,0,0,2016,Uvas passas
Cingapura,0,0,2017,Uvas passas
Cingapura,0,0,2018,Uvas passas
Cingapura,0,0,2019,Uvas passas
Cingapura,0,0,2020,Uvas passas
Cingapura,0,0,2021,Uvas passas
Cingapura,0,0,2022,Uvas passas
Cingapura,0,0,2023,Uvas passas
Cingapura,0,0,2024,Uvas passas
Costa Rica,0,0,1970,Uvas passas
Costa Rica,0,0,1971,Uvas passas
Costa Rica,0,0,1972,Uvas passas
Costa Rica,0,0,1973,Uvas passas
Costa Rica,0,0,1974,Uvas passas
Costa Rica,0,0,1975,Uvas passas
Costa Rica,0,0,1976,Uvas passas
Costa Rica,0,0,1977,Uvas passas
Costa Rica,0,0,1978,Uvas passas
Costa Rica,0,0,1979,Uvas passas
Costa Rica,0,0,1980,Uvas passas
Costa Rica,0,0,1981,Uvas passas
Costa Rica,0,0,1982,Uvas passas
Costa Rica,0,0,1983,Uvas passas
Costa Rica,0,0,1984,Uvas passas
Costa Rica,0,0,1985,Uvas passas
Costa Rica,0,0,1986,Uvas passas
Costa Rica,0,0,1987,Uvas passas
Costa Rica,0,0,1988,Uvas passas
Costa Rica,0,0,1989,Uvas passas
Costa Rica,0,0,1990,Uvas passas
Costa Rica,0,0,1991,Uvas passas
Costa Rica,0,0,1992,Uvas passas
Costa Rica,0,0,1993,Uvas passas
Costa Rica,0,0,1994,Uvas passas
Costa Rica,0,0,1995,Uvas passas
Costa Rica,0,0,1996,Uvas passas
Costa Rica,0,0,1997,Uvas passas
Costa Rica,0,0,1998,Uvas passas
Costa Rica,0,0,1999,Uvas passas
Costa Rica,0,0,2000,Uvas passas
Costa Rica,0,0,2001,Uvas passas
Costa Rica,0,0,2002,Uvas passas
Costa Rica,0,0,2003,Uvas passas
Costa Rica,0,0,2004,Uvas passas
Costa Rica,0,0,2005,Uvas passas
Costa Rica,0,0,2006,Uvas passas
Costa Rica,0,0,2007,Uvas passas
Costa Rica,0,0,2008,Uvas passas
Costa Rica,0,0,2009,Uvas passas
Costa Rica,0,0,2010,Uvas passas
Costa Rica,0,0,2011,Uvas passas
Costa Rica,0,0,2012,Uvas passas
Costa Rica,0,0,2013,Uvas passas
Costa Rica,0,0,2014,Uvas passas
Costa Rica,0,0,2015,Uvas passas
Costa Rica,0,0,2016,Uvas passas
Costa Rica,0,0,2017,Uvas passas
Costa Rica,0,0,2018,Uvas passas
Costa Rica,0,0,2019,Uvas passas
Costa Rica,0,0,2020,Uvas passas
Costa Rica,0,0,2021,Uvas passas
Costa Rica,49000,95550,2022,Uvas passas
Costa Rica,0,0,2023,Uvas passas
Costa Rica,0,0,2024,Uvas passas
Egito,0,0,1970,Uvas passas
Egito,0,0,1971,Uvas passas
Egito,0,0,1972,Uvas passas
Egito,0,0,1973,Uvas passas
Egito,0,0,1974,Uvas passas
Egito,0,0,1975,Uvas passas
Egito,0,0,1976,Uvas passas
Egito,0,0,1977,Uvas passas
Egito,0,0,1978,Uvas passas
Egito,0,0,1979,Uvas passas
Egito,0,0,1980,Uvas passas
Egito,0,0,1981,Uvas passas
Egito,0,0,1982,Uvas passas
Egito,0,0,1983,Uvas passas
Egito,0,0,1984,Uvas passas
Egito,0,0,1985,Uvas passas
Egito,0,0,1986,Uvas passas
Egito,0,0,1987,Uvas passas
Egito,0,0,1988,Uvas passas
Egito,0,0,1989,Uvas passas
Egito,0,0,1990,Uvas passas
Egito,0,0,1991,Uvas passas
Egito,0,0,1992,Uvas passas
Egito,0,0,1993,Uvas passas
Egito,0,0,1994,Uvas passas
Egito,0,0,1995,Uvas passas
Egito,0,0,1996,Uvas passas
Egito,0,0,1997,Uvas passas
Egito,0,0,1998,Uvas passas
Egito,0,0,1999,Uvas passas
Egito,0,0,2000,Uvas passas
Egito,0,0,2001,Uvas passas
Egito,0,0,2002,Uvas passas
Egito,0,0,2003,Uvas passas
Egito,0,0,2004,Uvas passas
Egito,0,0,2005,Uvas passas
Egito,0,0,2006,Uvas passas
Egito,0,0,2007,Uvas passas
Egito,0,0,2008,Uvas passas
Egito,0,0,2009,Uvas passas
Egito,0,0,2010,Uvas passas
Egito,0,0,2011,Uvas passas
Egito,0,0,2012,Uvas passas
Egito,0,0,2013,Uvas passas
Egito,0,0,2014,Uvas passas
Egito,0,0,2015,Uvas passas
Egito,0,0,2016,Uvas passas
Egito,0,0,2017,Uvas passas
Egito,0,0,2018,Uvas passas
Egito,0,0,2019,Uvas passas
Egito,0,0,2020,Uvas passas
Egito,0,0,2021,Uvas passas
Egito,0,0,2022,Uvas passas
Egito,0,0,2023,Uvas passas
Egito,23200,32977,2024,Uvas passas
Emirados,0,0,1970,Uvas passas
Emirados,0,0,1971,Uvas passas
Emirados,0,0,1972,Uvas passas
Emirados,0,0,1973,Uvas passas
Emirados,0,0,1974,Uvas passas
Emirados,0,0,1975,Uvas passas
Emirados,0,0,1976,Uvas passas
Emirados,0,0,1977,Uvas passas
Emirados,0,0,1978,Uvas passas
Emirados,0,0,1979,Uvas passas
Emirados,0,0,1980,Uvas passas
Emirados,0,0,1981,Uvas passas
Emirados,0,0,1982,Uvas passas
Emirados,0,0,1983,Uvas passas
Emirados,0,0,1984,Uvas passas
Emirados,0,0,1985,Uvas passas
Emirados,0,0,1986,Uvas passas
Emirados,0,0,1987,Uvas passas
Emirados,0,0,1988,Uvas passas
Emirados,0,0,1989,Uvas passas
Emirados,0,0,1990,Uvas passas
Emirados,0,0,1991,Uvas passas
Emirados,196800,200604,1992,Uvas passas
Emirados,0,0,1993,Uvas passas
Emirados,36000,36181,1994,Uvas passas
Emirados,49580,53853,1995,Uvas passas
Emirados,31250,53081,1996,Uvas passas
Emirados,89820,103183,1997,Uvas passas
Emirados,17420,26546,1998,Uvas passas
Emirados,0,0,1999,Uvas passas
Emirados,17500,16119,2000,Uvas passas
Emirados,36000,23190,2001,Uvas passas
Emirados,18000,22750,2002,Uvas passas
Emirados,271970,259971,2003,Uvas passas
Emirados,329470,351485,2004,Uvas passas
Emirados,489760,503598,2005,Uvas passas
Emirados,182745,236628,2006,Uvas passas
Emirados,0,0,2007,Uvas passas
Emirados,124510,204910,2008,Uvas passas
Emirados,39000,94203,2009,Uvas passas
Emirados,20000,44949,2010,Uvas passas
Emirados,35460,100631,2011,Uvas passas
Emirados,19000,70026,2012,Uvas passas
Emirados,240800,442625,2013,Uvas passas
Emirados,100000,184835,2014,Uvas passas
Emirados,40000,95856,2015,Uvas passas
Emirados,0,0,2016,Uvas passas
Emirados,0,0,2017,Uvas passas
Emirados,0,0,2018,Uvas passas
Emirados,0,0,2019,Uvas passas
Emirados,0,0,2020,Uvas passas
Emirados,0,0,2021,Uvas passas
Emirados,0,0,2022,Uvas passas
Emirados,0,0,2023,Uvas passas
Emirados,0,0,2024,Uvas passas
Espanha,20000,9584,1970,Uvas passas
Espanha,15000,14403,1971,Uvas passas
Espanha,57208,59951,1972,Uvas passas
Espanha,144000,170234,1973,Uvas passas
Espanha,9500,14640,1974,Uvas passas
Espanha,7500,15495,1975,Uvas passas
Espanha,2000,5320,1976,Uvas passas
Espanha,0,0,1977,Uvas passas
Espanha,3000,10850,1978,Uvas passas
Espanha,1680,7056,1979,Uvas passas
Espanha,0,0,1980,Uvas passas
Espanha,0,0,1981,Uvas passas
Espanha,0,0,1982,Uvas passas
Espanha,0,0,1983,Uvas passas
Espanha,0,0,1984,Uvas passas
Espanha,0,0,1985,Uvas passas
Espanha,0,0,1986,Uvas passas
Espanha,0,0,1987,Uvas passas
Espanha,0,0,1988,Uvas passas
Espanha,0,0,1989,Uvas passas
Espanha,0,0,1990,Uvas passas
Espanha,0,0,1991,Uvas passas
Espanha,0,0,1992,Uvas passas
Espanha,0,0,1993,Uvas passas
Espanha,0,0,1994,Uvas passas
Espanha,3222,8090,1995,Uvas passas
Espanha,338,1158,1996,Uvas passas
Espanha,6000,23763,1997,Uvas passas
Espanha,6004,25691,1998,Uvas passas
Espanha,288,1080,1999,Uvas passas
Espanha,303,1096,2000,Uvas passas
Espanha,0,0,2001,Uvas passas
Espanha,0,0,2002,Uvas passas
Espanha,0,0,2003,Uvas passas
Espanha,0,0,2004,Uvas passas
Espanha,0,0,2005,Uvas passas
Espanha,0,0,2006,Uvas passas
Espanha,0,0,2007,Uvas passas
Espanha,0,0,2008,Uvas passas
Espanha,0,0,2009,Uvas passas
Espanha,0,0,2010,Uvas passas
Espanha,0,0,2011,Uvas passas
Espanha,0,0,2012,Uvas passas
Espanha,0,0,2013,Uvas passas
Espanha,0,0,2014,Uvas passas
Espanha,0,0,2015,Uvas passas
Espanha,0,0,2016,Uvas passas
Espanha,0,0,2017,Uvas passas
Espanha,0,0,2018,Uvas passas
Espanha,1,24,2019,Uvas passas
Espanha,0,0,2020,Uvas passas
Espanha,0,0,2021,Uvas passas
Espanha,0,0,2022,Uvas passas
Espanha,0,0,2023,Uvas passas
Espanha,0,0,2024,Uvas passas
Estados Unidos,415210,305494,1970,Uvas passas
Estados Unidos,429346,292067,1971,Uvas passas
Estados Unidos,411443,456999,1972,Uvas passas
Estados Unidos,538195,700181,1973,Uvas passas
Estados Unidos,953941,1447142,1974,Uvas passas
Estados Unidos,494268,674204,1975,Uvas passas
Estados Unidos,25285,46885,1976,Uvas passas
Estados Unidos,171998,378357,1977,Uvas passas
Estados Unidos,102285,251489,1978,Uvas passas
Estados Unidos,53591,227326,1979,Uvas passas
Estados Unidos,148029,387349,1980,Uvas passas
Estados Unidos,126804,326790,1981,Uvas passas
Estados Unidos,140722,266479,1982,Uvas passas
Estados Unidos,329134,395315,1983,Uvas passas
Estados Unidos,128745,132786,1984,Uvas passas
Estados Unidos,157087,165238,1985,Uvas passas
Estados Unidos,672895,991667,1986,Uvas passas
Estados Unidos,117167,178174,1987,Uvas passas
Estados Unidos,161093,268528,1988,Uvas passas
Estados Unidos,196634,331736,1989,Uvas passas
Estados Unidos,167980,337966,1990,Uvas passas
Estados Unidos,135629,210446,1991,Uvas passas
Estados Unidos,320890,457440,1992,Uvas passas
Estados Unidos,772669,1214020,1993,Uvas passas
Estados Unidos,832061,1241890,1994,Uvas passas
Estados Unidos,643784,990177,1995,Uvas passas
Estados Unidos,732591,1405841,1996,Uvas passas
Estados Unidos,1397848,2457078,1997,Uvas passas
Estados Unidos,1306508,2037588,1998,Uvas passas
Estados Unidos,514513,1094056,1999,Uvas passas
Estados Unidos,573211,1123705,2000,Uvas passas
Estados Unidos,487549,773763,2001,Uvas passas
Estados Unidos,427744,557678,2002,Uvas passas
Estados Unidos,504069,767763,2003,Uvas passas
Estados Unidos,470966,748024,2004,Uvas passas
Estados Unidos,448370,966879,2005,Uvas passas
Estados Unidos,493921,977964,2006,Uvas passas
Estados Unidos,370796,780250,2007,Uvas passas
Estados Unidos,448157,923410,2008,Uvas passas
Estados Unidos,347316,783086,2009,Uvas passas
Estados Unidos,526225,1274258,2010,Uvas passas
Estados Unidos,391515,1180759,2011,Uvas passas
Estados Unidos,512716,1619257,2012,Uvas passas
Estados Unidos,538319,1622047,2013,Uvas passas
Estados Unidos,369887,1113398,2014,Uvas passas
Estados Unidos,350138,1034494,2015,Uvas passas
Estados Unidos,236134,636045,2016,Uvas passas
Estados Unidos,257670,671036,2017,Uvas passas
Estados Unidos,42859,244215,2018,Uvas passas
Estados Unidos,90132,345044,2019,Uvas passas
Estados Unidos,105360,266627,2020,Uvas passas
Estados Unidos,109043,325880,2021,Uvas passas
Estados Unidos,115517,380380,2022,Uvas passas
Estados Unidos,7578,58262,2023,Uvas passas
Estados Unidos,6538,50133,2024,Uvas passas
França,0,0,1970,Uvas passas
França,0,0,1971,Uvas passas
França,0,0,1972,Uvas passas
França,0,0,1973,Uvas passas
França,0,0,1974,Uvas passas
França,0,0,1975,Uvas passas
França,0,0,1976,Uvas passas
França,0,0,1977,Uvas passas
França,0,0,1978,Uvas passas
França,0,0,1979,Uvas passas
França,0,0,1980,Uvas passas
França,0,0,1981,Uvas passas
França,0,0,1982,Uvas passas
França,0,0,1983,Uvas passas
França,0,0,1984,Uvas passas
França,0,0,1985,Uvas passas
França,0,0,1986,Uvas passas
França,0,0,1987,Uvas passas
França,0,0,1988,Uvas passas
França,0,0,1989,Uvas passas
França,0,0,1990,Uvas passas
França,0,0,1991,Uvas passas
França,0,0,1992,Uvas passas
França,0,0,1993,Uvas passas
França,0,0,1994,Uvas passas
França,20,7,1995,Uvas passas
França,49,386,1996,Uvas passas
França,0,0,1997,Uvas passas
França,19510,33593,1998,Uvas passas
França,0,0,1999,Uvas passas
França,0,0,2000,Uvas passas
França,0,0,2001,Uvas passas
França,0,0,2002,Uvas passas
França,0,0,2003,Uvas passas
França,0,0,2004,Uvas passas
França,0,0,2005,Uvas passas
França,0,0,2006,Uvas passas
França,0,0,2007,Uvas passas
França,0,0,2008,Uvas passas
França,0,0,2009,Uvas passas
França,0,0,2010,Uvas passas
França,0,0,2011,Uvas passas
França,1474,12148,2012,Uvas passas
França,720,6016,2013,Uvas passas
França,1600,3368,2014,Uvas passas
França,658,4705,2015,Uvas passas
França,0,0,2016,Uvas passas
França,0,0,2017,Uvas passas
França,0,0,2018,Uvas passas
França,0,0,2019,Uvas passas
França,0,0,2020,Uvas passas
França,0,0,2021,Uvas passas
França,0,0,2022,Uvas passas
França,0,0,2023,Uvas passas
França,0,0,2024,Uvas passas
Grécia,178475,56586,1970,Uvas passas
Grécia,302825,95349,1971,Uvas passas
Grécia,369763,134178,1972,Uvas passas
Grécia,132420,180586,1973,Uvas passas
Grécia,139103,149364,1974,Uvas passas
Grécia,28335,22989,1975,Uvas passas
Grécia,0,0,1976,Uvas passas
Grécia,20000,23500,1977,Uvas passas
Grécia,12500,12812,1978,Uvas passas
Grécia,25000,36813,1979,Uvas passas
Grécia,25000,50563,1980,Uvas passas
Grécia,0,0,1981,Uvas passas
Grécia,0,0,1982,Uvas passas
Grécia,0,0,1983,Uvas passas
Grécia,0,0,1984,Uvas passas
Grécia,0,0,1985,Uvas passas
Grécia,0,0,1986,Uvas passas
Grécia,0,0,1987,Uvas passas
Grécia,0,0,1988,Uvas passas
Grécia,0,0,1989,Uvas passas
Grécia,0,0,1990,Uvas passas
Grécia,0,0,1991,Uvas passas
Grécia,154975,160597,1992,Uvas passas
Grécia,54000,56960,1993,Uvas passas
Grécia,81012,101264,1994,Uvas passas
Grécia,21220,27337,1995,Uvas passas
Grécia,19000,27170,1996,Uvas passas
Grécia,459500,499383,1997,Uvas passas
Grécia,138000,151548,1998,Uvas passas
Grécia,91000,130910,1999,Uvas passas
Grécia,0,0,2000,Uvas passas
Grécia,0,0,2001,Uvas passas
Grécia,0,0,2002,Uvas passas
Grécia,0,0,2003,Uvas passas
Grécia,0,0,2004,Uvas passas
Grécia,0,0,2005,Uvas passas
Grécia,0,0,2006,Uvas passas
Grécia,0,0,2007,Uvas passas
Grécia,0,0,2008,Uvas passas
Grécia,0,0,2009,Uvas passas
Grécia,0,0,2010,Uvas passas
Grécia,4095,25496,2011,Uvas passas
Grécia,0,0,2012,Uvas passas
Grécia,0,0,2013,Uvas passas
Grécia,10000,24994,2014,Uvas passas
Grécia,0,0,2015,Uvas passas
Grécia,4000,9248,2016,Uvas passas
Grécia,1950,4287,2017,Uvas passas
Grécia,1600,5156,2018,Uvas passas
Grécia,0,0,2019,Uvas passas
Grécia,0,0,2020,Uvas passas
Grécia,0,0,2021,Uvas passas
Grécia,0,0,2022,Uvas passas
Grécia,0,0,2023,Uvas passas
Grécia,0,0,2024,Uvas passas
Guiana Britânica,334,202,1970,Uvas passas
Guiana Britânica,0,0,1971,Uvas passas
Guiana Britânica,0,0,1972,Uvas passas
Guiana Britânica,0,0,1973,Uvas passas
Guiana Britânica,0,0,1974,Uvas passas
Guiana Britânica,0,0,1975,Uvas passas
Guiana Britânica,0,0,1976,Uvas passas
Guiana Britânica,0,0,1977,Uvas passas
Guiana Britânica,0,0,1978,Uvas passas
Guiana Britânica,0,0,1979,Uvas passas
Guiana Britânica,0,0,1980,Uvas passas
Guiana Britânica,0,0,1981,Uvas passas
Guiana Britânica,0,0,1982,Uvas passas
Guiana Britânica,0,0,1983,Uvas passas
Guiana Britânica,0,0,1984,Uvas passas
Guiana Britânica,0,0,1985,Uvas passas
Guiana Britânica,0,0,1986,Uvas passas
Guiana Britânica,0,0,1987,Uvas passas
Guiana Britânica,0,0,1988,Uvas passas
Guiana Britânica,0,0,1989,Uvas passas
Guiana Britânica,0,0,1990,Uvas passas
Guiana Britânica,0,0,1991,Uvas passas
Guiana Britânica,0,0,1992,Uvas passas
Guiana Britânica,0,0,1993,Uvas passas
Guiana Britânica,0,0,1994,Uvas passas
Guiana Britânica,0,0,1995,Uvas passas
Guiana Britânica,0,0,1996,Uvas passas
Guiana Britânica,0,0,1997,Uvas passas
Guiana Britânica,0,0,1998,Uvas passas
Guiana Britânica,0,0,1999,Uvas passas
Guiana Britânica,0,0,2000,Uvas passas
Guiana Britânica,0,0,2001,Uvas passas
Guiana Britânica,0,0,2002,Uvas passas
Guiana Britânica,0,0,2003,Uvas passas
Guiana Britânica,0,0,2004,Uvas passas
Guiana Britânica,0,0,2005,Uvas passas
Guiana Britânica,0,0,2006,Uvas passas
Guiana Britânica,0,0,2007,Uvas passas
Guiana Britânica,0,0,2008,Uvas passas
Guiana Britânica,0,0,2009,Uvas passas
Guiana Britânica,0,0,2010,Uvas passas
Guiana Britânica,0,0,2011,Uvas passas
Guiana Britânica,0,0,2012,Uvas passas
Guiana Britânica,0,0,2013,Uvas passas
Guiana Britânica,0,0,2014,Uvas passas
Guiana Britânica,0,0,2015,Uvas passas
Guiana Britânica,0,0,2016,Uvas passas
Guiana Britânica,0,0,2017,Uvas passas
Guiana Britânica,0,0,2018,Uvas passas
Guiana Britânica,0,0,2019,Uvas passas
Guiana Britânica,0,0,2020,Uvas passas
Guiana Britânica,0,0,2021,Uvas passas
Guiana Britânica,0,0,2022,Uvas passas
Guiana Britânica,0,0,2023,Uvas passas
Guiana Britânica,0,0,2024,Uvas passas
Irã,0,0,1970,Uvas passas
Irã,0,0,1971,Uvas passas
Irã,0,0,1972,Uvas passas
Irã,0,0,1973,Uvas passas
Irã,0,0,1974,Uvas passas
Irã,5,0,1975,Uvas passas
Irã,0,0,1976,Uvas passas
Irã,0,0,1977,Uvas passas
Irã,0,0,1978,Uvas passas
Irã,0,0,1979,Uvas passas
Irã,0,0,1980,Uvas passas
Irã,0,0,1981,Uvas passas
Irã,0,0,1982,Uvas passas
Irã,0,0,1983,Uvas passas
Irã,0,0,1984,Uvas passas
Irã,0,0,1985,Uvas passas
Irã,0,0,1986,Uvas passas
Irã,0,0,1987,Uvas passas
Irã,0,0,1988,Uvas passas
Irã,0,0,1989,Uvas passas
Irã,0,0,1990,Uvas passas
Irã,18500,17740,1991,Uvas passas
Irã,17800,24319,1992,Uvas passas
Irã,586390,642149,1993,Uvas passas
Irã,1013544,872062,1994,Uvas passas
Irã,369269,394150,1995,Uvas passas
Irã,34000,44200,1996,Uvas passas
Irã,226480,224265,1997,Uvas passas
Irã,16500,23475,1998,Uvas passas
Irã,1128400,1329891,1999,Uvas passas
Irã,700130,773013,2000,Uvas passas
Irã,1353836,780010,2001,Uvas passas
Irã,528875,368147,2002,Uvas passas
Irã,592175,558656,2003,Uvas passas
Irã,929370,1001650,2004,Uvas passas
Irã,893890,894899,2005,Uvas passas
Irã,1337820,1726898,2006,Uvas passas
Irã,1040345,1679789,2007,Uvas passas
Irã,1089540,1925865,2008,Uvas passas
Irã,112460,191560,2009,Uvas passas
Irã,4112310,6968914,2010,Uvas passas
Irã,533570,1250450,2011,Uvas passas
Irã,306700,995038,2012,Uvas passas
Irã,1415828,2617493,2013,Uvas passas
Irã,942500,1700379,2014,Uvas passas
Irã,184500,418722,2015,Uvas passas
Irã,493000,1113453,2016,Uvas passas
Irã,1194500,1975882,2017,Uvas passas
Irã,340000,817941,2018,Uvas passas
Irã,646000,1369316,2019,Uvas passas
Irã,435600,927189,2020,Uvas passas
Irã,514700,843794,2021,Uvas passas
Irã,403000,948438,2022,Uvas passas
Irã,786500,1832934,2023,Uvas passas
Irã,1253000,3400302,2024,Uvas passas
Itália,33600,11396,1970,Uvas passas
Itália,27860,7104,1971,Uvas passas
